,type,GENRE,NOMBRE,source_type,source_DEF,source_EN,source_FUNCTN,source_GEN_REF,source_GP,source_NB,source_NEW,source_start,source_end,target_type,target_DEF,target_EN,target_FUNCTN,target_GEN_REF,target_GP,target_NB,target_NEW,target_start,target_end,source_id,target_id
Noreskal_1403545894191,DIRECTE,,UNK,N,Bare,,Other,SPEC,YES,Bare,YES,5408,5416,N,Bare,,Other,SPEC,YES,Bare,NO,5523,5538,Noreskal_1403209670784,Noreskal_1403209343161
Noreskal_1403546007719,DIRECTE,,UNK,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,2543,2550,N,DEF_SPLE,,OBJ,SPEC,NO,Bare,NO,5683,5694,Noreskal_1403190933623,Noreskal_1403209358122
Noreskal_1403546160871,ANAPHORE,,UNK,N,Bare,,OBJ,GENE,NO,Bare,YES,6024,6029,PR,Bare,NO,SUJ,SPEC,NO,UNK,NO,6030,6032,Noreskal_1403209901157,Noreskal_1403209904920
Noreskal_1403546166855,ANAPHORE,,YES,N,INDEF,,OBJ,SPEC,NO,SG,YES,6144,6152,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,6153,6155,Noreskal_1403209918117,Noreskal_1403209930793
Noreskal_1403546206052,DIRECTE,,UNK,N,Bare,,ATTR,SPEC,NO,Bare,YES,6159,6166,N,DEF_DEM,,SUJ,SPEC,NO,Bare,NO,6190,6203,Noreskal_1403209934616,Noreskal_1403209936823
Noreskal_1403546214796,ANAPHORE,,UNK,N,DEF_DEM,,SUJ,SPEC,NO,Bare,NO,6190,6203,PR,DEF_SPLE,NO,ATTR,SPEC,NO,SG,NO,6231,6233,Noreskal_1403209936823,Noreskal_1403209943846
Noreskal_1403546246831,DIRECTE,,UNK,N,DEF_SPLE,,OBJ,SPEC,NO,Bare,NO,5683,5694,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,6273,6280,Noreskal_1403209358122,Noreskal_1403209956448
Noreskal_1403546407773,DIRECTE,,UNK,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,6273,6280,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,6326,6333,Noreskal_1403209956448,Noreskal_1403209966724
Noreskal_1403546414442,ANAPHORE,,UNK,N,Bare,,OBJ,GENE,NO,Bare,YES,6307,6315,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,6334,6336,Noreskal_1403209963364,Noreskal_1403209971912
Noreskal_1403546422910,ANAPHORE,,UNK,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,6334,6336,PR,INDEF,NO,Other,SPEC,YES,PL,NO,6350,6352,Noreskal_1403209971912,Noreskal_1403209982631
Noreskal_1403546427665,ANAPHORE,,UNK,PR,INDEF,NO,Other,SPEC,YES,PL,NO,6350,6352,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,6361,6363,Noreskal_1403209982631,Noreskal_1403209991818
Noreskal_1403546454280,DIRECTE,,UNK,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,6326,6333,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,6384,6395,Noreskal_1403209966724,Noreskal_1403210002672
Noreskal_1403546587715,INDIRECTE,UNK,UNK,PR,DEF_SPLE,NO,ATTR,SPEC,NO,SG,NO,6231,6233,N,Bare,,OBJ,SPEC,NO,Bare,NO,6510,6517,Noreskal_1403209943846,Noreskal_1403210027166
Noreskal_1403546636587,DIRECTE,,UNK,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,6384,6395,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,6834,6841,Noreskal_1403210002672,Noreskal_1403211652082
Noreskal_1403546715570,INDIRECTE,UNK,UNK,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,2075,2076,N,DEF_SPLE,,SUJ,SPEC,NO,Bare,NO,7036,7052,Noreskal_1403185631046,Noreskal_1403211085985
Noreskal_1403546768058,DIRECTE,,UNK,N,Bare,,OBJ,GENE,NO,Bare,YES,7091,7099,N,Bare,,Other,GENE,NO,Bare,NO,7101,7109,Noreskal_1403211092197,Noreskal_1403211099087
Noreskal_1403546783369,DIRECTE,,UNK,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,6834,6841,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,7157,7164,Noreskal_1403211652082,Noreskal_1403211155119
Noreskal_1403546795537,ANAPHORE,,UNK,N,DEF_SPLE,,SUJ,SPEC,NO,Bare,NO,7036,7052,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,7167,7168,Noreskal_1403211085985,Noreskal_1403211159696
Noreskal_1403561251492,DIRECTE,,UNK,N,Bare,,Other,GENE,YES,Bare,YES,7336,7341,N,Bare,,SUJ,GENE,NO,Bare,NO,7366,7371,Noreskal_1403212189114,Noreskal_1403212196916
Noreskal_1403561274846,DIRECTE,,UNK,N,Bare,,Other,GENE,NO,Bare,NO,7101,7109,N,DEF_SPLE,,OBJ,GENE,NO,Bare,NO,7463,7474,Noreskal_1403211099087,Noreskal_1403212215778
Noreskal_1403561292290,ANAPHORE,,UNK,N,DEF_SPLE,,OBJ,GENE,NO,Bare,NO,7463,7474,PR,INDEF,NO,Other,SPEC,NO,SG,NO,7503,7504,Noreskal_1403212215778,Noreskal_1403212222292
Noreskal_1403561299035,ANAPHORE,,UNK,PR,INDEF,NO,Other,SPEC,NO,SG,NO,7503,7504,PR,INDEF,NO,Other,SPEC,NO,SG,NO,7510,7511,Noreskal_1403212222292,Noreskal_1403212224403
Noreskal_1403561327356,DIRECTE,,UNK,N,Bare,,Other,GENE,YES,Bare,YES,7250,7257,N,Bare,,Other,GENE,YES,Bare,NO,7605,7612,Noreskal_1403212133731,Noreskal_1403212244665
Noreskal_1403561335147,DIRECTE,,UNK,N,Bare,,Other,GENE,YES,Bare,NO,7605,7612,N,DEF_SPLE,,Other,GENE,YES,Bare,NO,7653,7663,Noreskal_1403212244665,Noreskal_1403212248843
Noreskal_1403561342227,ANAPHORE,,UNK,N,DEF_SPLE,,Other,GENE,YES,Bare,NO,7653,7663,PR,INDEF,NO,SUJ,SPEC,NO,SG,NO,7665,7666,Noreskal_1403212248843,Noreskal_1403212254901
Noreskal_1403561365898,ASSOC,,UNK,N,Bare,,OBJ,GENE,NO,Bare,YES,7091,7099,N,DEF_SPLE,,SUJ,SPEC,NO,Bare,YES,7810,7816,Noreskal_1403211092197,Noreskal_1403212264212
Noreskal_1403561388740,ANAPHORE,,YES,PR,INDEF,NO,Other,SPEC,NO,SG,NO,7510,7511,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,7867,7868,Noreskal_1403212224403,Noreskal_1403212270520
Noreskal_1403561414224,INDIRECTE,UNK,UNK,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,7867,7868,N,DEF_SPLE,,OBJ,GENE,NO,Bare,NO,7937,7948,Noreskal_1403212270520,Noreskal_1403212326728
Noreskal_1403561429500,INDIRECTE,UNK,UNK,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,7167,7168,N,DEF_SPLE,,Other,SPEC,NO,Bare,NO,7909,7925,Noreskal_1403211159696,Noreskal_1403212322109
Noreskal_1403561440921,ANAPHORE,,UNK,N,DEF_SPLE,,OBJ,GENE,NO,Bare,NO,7937,7948,PR,INDEF,NO,SUJ,SPEC,NO,SG,NO,7958,7959,Noreskal_1403212326728,Noreskal_1403212333379
Noreskal_1403561581477,ANAPHORE,,UNK,N,DEF_SPLE,,ATTR,GENE,NO,Bare,YES,8171,8180,PR,INDEF,NO,SUJ,SPEC,NO,SG,NO,8210,8211,Noreskal_1403212384338,Noreskal_1403213354544
Noreskal_1403561659440,ANAPHORE,,UNK,N,DEF_SPLE,,OBJ,SPEC,NO,Bare,YES,8333,8342,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,8385,8386,Noreskal_1403213364406,Noreskal_1403213370455
Noreskal_1403561663535,ANAPHORE,,YES,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,8385,8386,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,8428,8429,Noreskal_1403213370455,Noreskal_1403213376478
Noreskal_1403561689527,INDIRECTE,UNK,UNK,PR,INDEF,NO,SUJ,SPEC,NO,SG,NO,7665,7666,N,Bare,,SUJ,GENE,NO,Bare,NO,8463,8470,Noreskal_1403212254901,Noreskal_1403213381843
Noreskal_1403561750994,DIRECTE,,UNK,N,Bare,,OBJ,GENE,NO,Bare,YES,8583,8588,N,Bare,,SUJ,GENE,NO,Bare,NO,8590,8595,Noreskal_1403561721587,Noreskal_1403213471474
Noreskal_1403561770276,ASSOC,,UNK,N,Bare,,OBJ,GENE,NO,Bare,YES,8583,8588,N,INDEF,,OBJ,SPEC,NO,SG,NO,8714,8732,Noreskal_1403561721587,Noreskal_1403213500683
Noreskal_1403561786007,INDIRECTE,UNK,UNK,N,Bare,,SUJ,GENE,NO,Bare,NO,8590,8595,N,DEF_DEM,,OBJ,SPEC,NO,Bare,NO,8763,8775,Noreskal_1403213471474,Noreskal_1403213505955
Noreskal_1403561801880,ANAPHORE,,UNK,N,DEF_DEM,,OBJ,SPEC,NO,Bare,NO,8763,8775,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,8854,8855,Noreskal_1403213505955,Noreskal_1403213516969
Noreskal_1403561805836,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,8854,8855,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,8898,8899,Noreskal_1403213516969,Noreskal_1403213987725
Noreskal_1403561839297,DIRECTE,,UNK,N,Bare,,SUJ,GENE,NO,Bare,NO,7366,7371,N,DEF_SPLE,,SUJ,GENE,NO,Bare,NO,8927,8935,Noreskal_1403212196916,Noreskal_1403213995577
Noreskal_1403561857911,INDIRECTE,UNK,UNK,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,8898,8899,N,DEF_SPLE,,Other,GENE,YES,Bare,NO,8991,8999,Noreskal_1403213987725,Noreskal_1403214022733
Noreskal_1403561898435,INDIRECTE,UNK,UNK,N,Bare,,Other,GENE,YES,Bare,YES,9025,9035,N,DEF_SPLE,,TOPIC,GENE,NO,Bare,NO,9047,9057,Noreskal_1403214014293,Noreskal_1403214029716
Noreskal_1403561923137,DIRECTE,,UNK,N,DEF_SPLE,,TOPIC,GENE,NO,Bare,NO,9047,9057,N,DEF_SPLE,,SUJ,GENE,NO,Bare,NO,9171,9181,Noreskal_1403214029716,Noreskal_1403214043226
Noreskal_1403561930540,ANAPHORE,,UNK,N,DEF_SPLE,,SUJ,GENE,NO,Bare,NO,9171,9181,PR,INDEF,NO,SUJ,SPEC,NO,SG,NO,9184,9185,Noreskal_1403214043226,Noreskal_1403214047463
Noreskal_1403561937686,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,SG,NO,9184,9185,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,9230,9231,Noreskal_1403214047463,Noreskal_1403214053725
Noreskal_1403561947178,INDIRECTE,UNK,UNK,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,9230,9231,N,DEF_SPLE,,Other,GENE,NO,Bare,NO,9233,9243,Noreskal_1403214053725,Noreskal_1403214058286
Noreskal_1403561953902,ANAPHORE,,UNK,N,DEF_SPLE,,Other,GENE,NO,Bare,NO,9233,9243,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,9262,9263,Noreskal_1403214058286,Noreskal_1403214063785
Noreskal_1403561960506,ANAPHORE,,YES,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,9262,9263,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,9281,9283,Noreskal_1403214063785,Noreskal_1403214075946
Noreskal_1403561969883,ANAPHORE,,YES,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,9281,9283,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,9301,9302,Noreskal_1403214075946,Noreskal_1403214083140
Noreskal_1403561991866,INDIRECTE,UNK,UNK,N,DEF_SPLE,,TOPIC,GENE,NO,Bare,NO,9375,9385,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,9301,9302,Noreskal_1403214101431,Noreskal_1403214083140
Noreskal_1403562035819,ANAPHORE,,UNK,N,DEF_SPLE,,TOPIC,GENE,NO,Bare,NO,9375,9385,PR,INDEF,NO,Other,SPEC,YES,SG,NO,9411,9412,Noreskal_1403214101431,Noreskal_1403214109551
Noreskal_1403562059932,INDIRECTE,UNK,UNK,PR,INDEF,NO,Other,SPEC,YES,SG,NO,9411,9412,N,Bare,,Other,GENE,YES,Bare,NO,9505,9512,Noreskal_1403214109551,Noreskal_1403214128643
Noreskal_1403562069883,ANAPHORE,,UNK,N,Bare,,OBJ,GENE,NO,Bare,YES,9525,9534,PR,Bare,NO,SUJ,SPEC,NO,UNK,NO,9535,9537,Noreskal_1403214133561,Noreskal_1403214137504
Noreskal_1403562086985,DIRECTE,,UNK,N,Bare,,Other,GENE,YES,Bare,NO,9505,9512,N,Bare,,Other,GENE,NO,Bare,NO,9608,9615,Noreskal_1403214128643,Noreskal_1403214161499
Noreskal_1403562132914,DIRECTE,,UNK,N,Bare,,OBJ,SPEC,NO,Bare,YES,9491,9512,N,INDEF,,OBJ,SPEC,NO,SG,NO,9544,9556,Noreskal_1403214126450,Noreskal_1403214151324
Noreskal_1403562190511,DIRECTE,,UNK,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,7157,7164,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,9758,9765,Noreskal_1403211155119,Noreskal_1403214198581
Noreskal_1403562248880,DIRECTE,,UNK,N,Bare,,Other,SPEC,NO,Bare,YES,9903,9908,N,Bare,,SUJ,SPEC,NO,Bare,NO,9911,9916,Noreskal_1403219604202,Noreskal_1403219607077
Noreskal_1403562256927,ANAPHORE,,UNK,N,Bare,,SUJ,SPEC,NO,Bare,NO,9911,9916,PR,DEF_SPLE,NO,Other,SPEC,YES,SG,NO,9963,9964,Noreskal_1403219607077,Noreskal_1403219587542
Noreskal_1403562263569,ANAPHORE,,YES,PR,DEF_SPLE,NO,Other,SPEC,YES,SG,NO,9963,9964,PR,DEF_SPLE,NO,Other,SPEC,YES,SG,NO,10014,10015,Noreskal_1403219587542,Noreskal_1403219628953
Noreskal_1403562284610,ANAPHORE,,YES,PR,INDEF,NO,SUJ,GENE,NO,PL,YES,9891,9893,PR,INDEF,NO,SUJ,GENE,NO,PL,NO,10085,10087,Noreskal_1403219582021,Noreskal_1403219669234
Noreskal_1403562295995,DIRECTE,,UNK,N,Bare,,Other,SPEC,NO,Bare,YES,10097,10106,N,DEF_DEM,,TOPIC,SPEC,NO,Bare,NO,10108,10123,Noreskal_1403219644718,Noreskal_1403219647904
Noreskal_1403562304442,ANAPHORE,,UNK,N,DEF_DEM,,TOPIC,SPEC,NO,Bare,NO,10108,10123,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,10145,10146,Noreskal_1403219647904,Noreskal_1403219672073
Noreskal_1403562316506,ASSOC,,YES,N,INDEF,,ATTR,SPEC,NO,SG,NO,10156,10165,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,10166,10168,Noreskal_1403219686464,Noreskal_1403219678799
Noreskal_1403562332826,DIRECTE,,YES,N,INDEF,,OBJ,SPEC,NO,SG,YES,9881,9890,N,INDEF,,ATTR,SPEC,NO,SG,NO,10156,10165,Noreskal_1403219567107,Noreskal_1403219686464
Noreskal_1403562388225,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,10145,10146,PR,DEF_SPLE,NO,Other,SPEC,YES,SG,NO,10226,10227,Noreskal_1403219672073,Noreskal_1403219704458
Noreskal_1403562397436,ANAPHORE,,UNK,N,Bare,,OBJ,GENE,NO,Bare,YES,10212,10221,PR,Bare,NO,SUJ,SPEC,NO,UNK,NO,10228,10230,Noreskal_1403219699460,Noreskal_1403219706380
Noreskal_1403562404637,ANAPHORE,,UNK,PR,Bare,NO,SUJ,SPEC,NO,UNK,NO,10228,10230,PR,Bare,NO,SUJ,SPEC,NO,UNK,NO,10275,10277,Noreskal_1403219706380,Noreskal_1403219716498
Noreskal_1403562425329,ANAPHORE,,UNK,N,DEF_DEM,,SUJ,SPEC,NO,Bare,NO,10503,10515,PR,Bare,NO,SUJ,SPEC,NO,UNK,NO,10516,10518,Noreskal_1403219725842,Noreskal_1403219732599
Noreskal_1403562451612,INDIRECTE,UNK,UNK,PR,Bare,NO,SUJ,SPEC,NO,UNK,NO,10275,10277,N,DEF_DEM,,SUJ,SPEC,NO,Bare,NO,10503,10515,Noreskal_1403219716498,Noreskal_1403219725842
Noreskal_1403562519560,ANAPHORE,,UNK,N,Bare,,OBJ,GENE,NO,Bare,YES,10743,10756,PR,Bare,NO,Other,SPEC,NO,UNK,NO,10757,10759,Noreskal_1403219757237,Noreskal_1403525732468
Noreskal_1403562591625,ANAPHORE,,YES,PR,INDEF,NO,SUJ,GENE,NO,PL,NO,10085,10087,PR,INDEF,NO,SUJ,GENE,NO,PL,NO,10907,10909,Noreskal_1403219669234,Noreskal_1403219791724
Noreskal_1403562695600,INDIRECTE,UNK,UNK,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,9758,9765,N,Bare,,Other,SPEC,YES,Bare,NO,10995,11003,Noreskal_1403214198581,Noreskal_1403219799569
Noreskal_1403562714156,ANAPHORE,,YES,N,INDEF,,ATTR,SPEC,NO,SG,NO,11009,11018,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,11019,11021,Noreskal_1403219802975,Noreskal_1403219820873
Noreskal_1403562787863,ANAPHORE,,YES,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,11019,11021,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,11066,11068,Noreskal_1403219820873,Noreskal_1403219825687
Noreskal_1403562796604,ANAPHORE,,YES,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,11066,11068,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,11124,11125,Noreskal_1403219825687,Noreskal_1403219832996
Noreskal_1403562823975,DIRECTE,,YES,N,Bare,,OBJ,GENE,NO,PL,YES,10873,10886,N,Bare,,OBJ,GENE,NO,PL,NO,10895,10906,Noreskal_1403219768401,Noreskal_1403219771741
Noreskal_1403562873885,DIRECTE,,UNK,N,Bare,,ATTR,SPEC,NO,Bare,YES,11291,11296,N,DEF_DEM,,TOPIC,SPEC,NO,Bare,NO,11304,11315,Noreskal_1403219864562,Noreskal_1403219866778
Noreskal_1403562882543,ANAPHORE,,UNK,N,DEF_DEM,,TOPIC,SPEC,NO,Bare,NO,11304,11315,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,11350,11351,Noreskal_1403219866778,Noreskal_1403219871365
Noreskal_1403562907789,INDIRECTE,UNK,UNK,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,11350,11351,N,DEF_SPLE,,SUJ,SPEC,NO,Bare,NO,11415,11423,Noreskal_1403219871365,Noreskal_1403219886750
Noreskal_1403562916597,ANAPHORE,,YES,N,INDEF,,ATTR,SPEC,NO,SG,YES,11427,11436,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,11437,11439,Noreskal_1403219894149,Noreskal_1403219898159
Noreskal_1403562925217,DIRECTE,,UNK,N,Bare,,Other,SPEC,YES,Bare,NO,10995,11003,N,Bare,,Other,SPEC,YES,Bare,NO,11492,11500,Noreskal_1403219799569,Noreskal_1403219925943
Noreskal_1403562943650,DIRECTE,,UNK,N,Bare,,Other,GENE,YES,Bare,YES,11134,11145,N,Bare,,OBJ,GENE,NO,Bare,NO,11541,11552,Noreskal_1403219838513,Noreskal_1403220194209
Noreskal_1403562957537,DIRECTE,,UNK,N,DEF_SPLE,,SUJ,SPEC,NO,Bare,NO,11415,11423,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,11557,11565,Noreskal_1403219886750,Noreskal_1403220197314
Noreskal_1403562964150,DIRECTE,,UNK,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,11557,11565,N,Bare,,OBJ,GENE,NO,Bare,YES,11595,11600,Noreskal_1403220197314,Noreskal_1403220203684
Noreskal_1403562971565,ANAPHORE,,UNK,N,Bare,,OBJ,GENE,NO,Bare,YES,11595,11600,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,11656,11657,Noreskal_1403220203684,Noreskal_1403219912034
Noreskal_1403562981533,INDIRECTE,UNK,UNK,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,11656,11657,N,DEF_SPLE,,SUJ,SPEC,NO,Bare,NO,11699,11707,Noreskal_1403219912034,Noreskal_1403220213939
Noreskal_1403563000649,DIRECTE,,UNK,N,DEF_SPLE,,SUJ,SPEC,NO,Bare,NO,11699,11707,N,Bare,,OBJ,SPEC,NO,Bare,NO,11762,11767,Noreskal_1403220213939,Noreskal_1403220230685
Noreskal_1403563004612,ANAPHORE,,UNK,N,Bare,,OBJ,SPEC,NO,Bare,NO,11762,11767,PR,Bare,NO,SUJ,SPEC,NO,UNK,NO,11768,11770,Noreskal_1403220230685,Noreskal_1403220237202
Noreskal_1403563019341,INDIRECTE,UNK,UNK,PR,Bare,NO,SUJ,SPEC,NO,UNK,NO,11768,11770,N,INDEF,,ATTR,SPEC,NO,SG,NO,11774,11782,Noreskal_1403220237202,Noreskal_1403220232585
Noreskal_1403563055963,INDIRECTE,UNK,UNK,N,Bare,,Other,SPEC,YES,Bare,NO,11492,11500,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,12106,12114,Noreskal_1403219925943,Noreskal_1403220271837
Noreskal_1403563083521,DIRECTE,,YES,PR,INDEF,NO,SUJ,GENE,NO,PL,NO,10907,10909,PR,INDEF,NO,SUJ,GENE,NO,PL,NO,12183,12186,Noreskal_1403219791724,Noreskal_1403220366503
Noreskal_1403563105246,DIRECTE,,UNK,N,Bare,,Other,SPEC,NO,Bare,NO,12196,12207,N,Bare,,SUJ,SPEC,NO,Bare,NO,12209,12220,Noreskal_1403220284202,Noreskal_1403220287421
Noreskal_1403563112448,ANAPHORE,,YES,N,INDEF,,ATTR,SPEC,NO,SG,NO,12233,12242,PR,Bare,NO,Other,SPEC,NO,SG,NO,12243,12245,Noreskal_1403220290918,Noreskal_1403220404390
Noreskal_1403563176773,INDIRECTE,UNK,UNK,PR,Bare,NO,Other,SPEC,NO,SG,NO,12243,12245,N,DEF_DEM,,TOPIC,SPEC,NO,Bare,NO,12367,12379,Noreskal_1403220404390,Noreskal_1403220295876
Noreskal_1403563268914,ANAPHORE,,UNK,N,DEF_DEM,,TOPIC,SPEC,NO,Bare,NO,12367,12379,PR,DEF_SPLE,NO,Other,SPEC,YES,SG,NO,12421,12423,Noreskal_1403220295876,Noreskal_1403220378420
Noreskal_1403563299322,DIRECTE,,UNK,N,Bare,,Other,SPEC,NO,Bare,NO,12455,12466,N,Bare,,Other,SPEC,NO,Bare,NO,12483,12494,Noreskal_1403220306005,Noreskal_1403220313039
Noreskal_1403563339624,ANAPHORE,,YES,PR,INDEF,NO,SUJ,GENE,NO,PL,NO,12183,12186,PR,INDEF,NO,SUJ,GENE,NO,PL,NO,12530,12532,Noreskal_1403220366503,Noreskal_1403220386906
Noreskal_1403563381580,DIRECTE,,UNK,N,Bare,,OBJ,SPEC,NO,Bare,NO,12573,12588,N,DEF_DEM,,TOPIC,SPEC,NO,Bare,NO,12590,12610,Noreskal_1403220339125,Noreskal_1403220351944
Noreskal_1403563417235,ANAPHORE,,UNK,N,DEF_DEM,,TOPIC,SPEC,NO,Bare,NO,12590,12610,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,12611,12612,Noreskal_1403220351944,Noreskal_1403220396690
Noreskal_1403563441380,INDIRECTE,UNK,UNK,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,12106,12114,N,Bare,,Other,SPEC,YES,Bare,NO,12664,12672,Noreskal_1403220271837,Noreskal_1403220356873
Noreskal_1403563507864,DIRECTE,,UNK,N,Bare,,Other,SPEC,YES,Bare,NO,12598,12604,N,Bare,,OBJ,GENE,NO,Bare,NO,12858,12865,Noreskal_1403563465759,Noreskal_1403220420499
Noreskal_1403563516136,DIRECTE,,UNK,N,Bare,,OBJ,GENE,NO,Bare,NO,12858,12865,N,DEF_SPLE,,Other,GENE,NO,Bare,NO,12877,12887,Noreskal_1403220420499,Noreskal_1403220423998
Noreskal_1403563522221,ANAPHORE,,YES,N,DEF_SPLE,,Other,GENE,NO,Bare,NO,12877,12887,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,12923,12924,Noreskal_1403220423998,Noreskal_1403220499684
Noreskal_1403563551039,DIRECTE,,UNK,N,Bare,,Other,SPEC,YES,Bare,NO,12664,12672,N,Bare,,Other,SPEC,NO,Bare,NO,12936,12944,Noreskal_1403220356873,Noreskal_1403220430400
Noreskal_1403563630709,DIRECTE,,UNK,N,Bare,,OBJ,SPEC,NO,Bare,NO,12573,12588,N,Bare,,Other,SPEC,NO,Bare,YES,12566,12571,Noreskal_1403220339125,Noreskal_1403220326169
Noreskal_1403563686563,INDIRECTE,UNK,UNK,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,12923,12924,N,Bare,,Other,GENE,YES,Bare,NO,13042,13049,Noreskal_1403220499684,Noreskal_1403220454620
Noreskal_1403563732977,DIRECTE,,UNK,N,Bare,,Other,GENE,YES,Bare,NO,13042,13049,N,Bare,,OBJ,GENE,NO,Bare,NO,13105,13111,Noreskal_1403220454620,Noreskal_1403563702266
Noreskal_1403563748105,ASSOC_PRONOM,,UNK,N,Bare,,Other,SPEC,YES,Bare,YES,13172,13177,PR,INDEF,NO,Other,SPEC,NO,PL,YES,13178,13180,Noreskal_1403220481441,Noreskal_1403220490097
Noreskal_1403563834468,ANAPHORE,,UNK,N,Bare,,OBJ,GENE,NO,Bare,NO,13105,13111,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,13190,13192,Noreskal_1403563702266,Noreskal_1403220492567
Noreskal_1403563843688,ANAPHORE,,YES,PR,INDEF,NO,Other,SPEC,NO,PL,YES,13178,13180,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,13194,13196,Noreskal_1403220490097,Noreskal_1403220495418
Noreskal_1403563850847,ANAPHORE,,YES,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,13190,13192,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,13206,13207,Noreskal_1403220492567,Noreskal_1403220506074
Noreskal_1403563856219,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,13194,13196,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,13212,13214,Noreskal_1403220495418,Noreskal_1403220510830
Noreskal_1403563866311,ANAPHORE,,YES,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,13206,13207,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,13226,13227,Noreskal_1403220506074,Noreskal_1403220508428
Noreskal_1403563875428,ANAPHORE,,YES,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,13226,13227,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,13289,13290,Noreskal_1403220508428,Noreskal_1403220516380
Noreskal_1403563881562,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,13212,13214,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,13277,13279,Noreskal_1403220510830,Noreskal_1403220518746
Noreskal_1403563892408,ANAPHORE,,YES,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,13289,13290,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,13335,13336,Noreskal_1403220516380,Noreskal_1403220548814
