,type,GENRE,NOMBRE,source_type,source_DEF,source_EN,source_FUNCTN,source_GEN_REF,source_GP,source_NB,source_NEW,source_start,source_end,target_type,target_DEF,target_EN,target_FUNCTN,target_GEN_REF,target_GP,target_NB,target_NEW,target_start,target_end,source_id,target_id
Nsk_1403561663535,ANAPHORE,,YES,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,8385,8386,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,8428,8429,Nsk_1403213370455,Nsk_1403213376478
Nsk_1403561689527,INDIRECTE,UNK,UNK,PR,INDEF,NO,SUJ,SPEC,NO,SG,NO,7665,7666,N,Bare,,SUJ,GENE,NO,Bare,NO,8463,8470,Nsk_1403212254901,Nsk_1403213381843
Nsk_1403561750994,DIRECTE,,UNK,N,Bare,,OBJ,GENE,NO,Bare,YES,8583,8588,N,Bare,,SUJ,GENE,NO,Bare,NO,8590,8595,Nsk_1403561721587,Nsk_1403213471474
Nsk_1403561770276,ASSOC,,UNK,N,Bare,,OBJ,GENE,NO,Bare,YES,8583,8588,N,INDEF,,OBJ,SPEC,NO,SG,NO,8714,8732,Nsk_1403561721587,Nsk_1403213500683
Nsk_1403561786007,INDIRECTE,UNK,UNK,N,Bare,,SUJ,GENE,NO,Bare,NO,8590,8595,N,DEF_DEM,,OBJ,SPEC,NO,Bare,NO,8763,8775,Nsk_1403213471474,Nsk_1403213505955
Nsk_1403561801880,ANAPHORE,,UNK,N,DEF_DEM,,OBJ,SPEC,NO,Bare,NO,8763,8775,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,8854,8855,Nsk_1403213505955,Nsk_1403213516969
Nsk_1403561805836,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,8854,8855,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,8898,8899,Nsk_1403213516969,Nsk_1403213987725
Nsk_1403561839297,DIRECTE,,UNK,N,Bare,,SUJ,GENE,NO,Bare,NO,7366,7371,N,DEF_SPLE,,SUJ,GENE,NO,Bare,NO,8927,8935,Nsk_1403212196916,Nsk_1403213995577
Nsk_1403561857911,INDIRECTE,UNK,UNK,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,8898,8899,N,DEF_SPLE,,Other,GENE,YES,Bare,NO,8991,8999,Nsk_1403213987725,Nsk_1403214022733
Nsk_1403561898435,INDIRECTE,UNK,UNK,N,Bare,,Other,GENE,YES,Bare,YES,9025,9035,N,DEF_SPLE,,TOPIC,GENE,NO,Bare,NO,9047,9057,Nsk_1403214014293,Nsk_1403214029716
Nsk_1403561923137,DIRECTE,,UNK,N,DEF_SPLE,,TOPIC,GENE,NO,Bare,NO,9047,9057,N,DEF_SPLE,,SUJ,GENE,NO,Bare,NO,9171,9181,Nsk_1403214029716,Nsk_1403214043226
Nsk_1403561930540,ANAPHORE,,UNK,N,DEF_SPLE,,SUJ,GENE,NO,Bare,NO,9171,9181,PR,INDEF,NO,SUJ,SPEC,NO,SG,NO,9184,9185,Nsk_1403214043226,Nsk_1403214047463
Nsk_1403561937686,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,SG,NO,9184,9185,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,9230,9231,Nsk_1403214047463,Nsk_1403214053725
Nsk_1403561947178,INDIRECTE,UNK,UNK,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,9230,9231,N,DEF_SPLE,,Other,GENE,NO,Bare,NO,9233,9243,Nsk_1403214053725,Nsk_1403214058286
Nsk_1403561953902,ANAPHORE,,UNK,N,DEF_SPLE,,Other,GENE,NO,Bare,NO,9233,9243,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,9262,9263,Nsk_1403214058286,Nsk_1403214063785
Nsk_1403561960506,ANAPHORE,,YES,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,9262,9263,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,9281,9283,Nsk_1403214063785,Nsk_1403214075946
Nsk_1403561969883,ANAPHORE,,YES,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,9281,9283,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,9301,9302,Nsk_1403214075946,Nsk_1403214083140
Nsk_1403561991866,INDIRECTE,UNK,UNK,N,DEF_SPLE,,TOPIC,GENE,NO,Bare,NO,9375,9385,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,9301,9302,Nsk_1403214101431,Nsk_1403214083140
Nsk_1403562035819,ANAPHORE,,UNK,N,DEF_SPLE,,TOPIC,GENE,NO,Bare,NO,9375,9385,PR,INDEF,NO,Other,SPEC,YES,SG,NO,9411,9412,Nsk_1403214101431,Nsk_1403214109551
Nsk_1403562059932,INDIRECTE,UNK,UNK,PR,INDEF,NO,Other,SPEC,YES,SG,NO,9411,9412,N,Bare,,Other,GENE,YES,Bare,NO,9505,9512,Nsk_1403214109551,Nsk_1403214128643
Nsk_1403562069883,ANAPHORE,,UNK,N,Bare,,OBJ,GENE,NO,Bare,YES,9525,9534,PR,Bare,NO,SUJ,SPEC,NO,UNK,NO,9535,9537,Nsk_1403214133561,Nsk_1403214137504
Nsk_1403562086985,DIRECTE,,UNK,N,Bare,,Other,GENE,YES,Bare,NO,9505,9512,N,Bare,,Other,GENE,NO,Bare,NO,9608,9615,Nsk_1403214128643,Nsk_1403214161499
Nsk_1403562132914,DIRECTE,,UNK,N,Bare,,OBJ,SPEC,NO,Bare,YES,9491,9512,N,INDEF,,OBJ,SPEC,NO,SG,NO,9544,9556,Nsk_1403214126450,Nsk_1403214151324
Nsk_1403562190511,DIRECTE,,UNK,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,7157,7164,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,9758,9765,Nsk_1403211155119,Nsk_1403214198581
Nsk_1403562248880,DIRECTE,,UNK,N,Bare,,Other,SPEC,NO,Bare,YES,9903,9908,N,Bare,,SUJ,SPEC,NO,Bare,NO,9911,9916,Nsk_1403219604202,Nsk_1403219607077
Nsk_1403562256927,ANAPHORE,,UNK,N,Bare,,SUJ,SPEC,NO,Bare,NO,9911,9916,PR,DEF_SPLE,NO,Other,SPEC,YES,SG,NO,9963,9964,Nsk_1403219607077,Nsk_1403219587542
Nsk_1403562263569,ANAPHORE,,YES,PR,DEF_SPLE,NO,Other,SPEC,YES,SG,NO,9963,9964,PR,DEF_SPLE,NO,Other,SPEC,YES,SG,NO,10014,10015,Nsk_1403219587542,Nsk_1403219628953
Nsk_1403562284610,ANAPHORE,,YES,PR,INDEF,NO,SUJ,GENE,NO,PL,YES,9891,9893,PR,INDEF,NO,SUJ,GENE,NO,PL,NO,10085,10087,Nsk_1403219582021,Nsk_1403219669234
Nsk_1403562295995,DIRECTE,,UNK,N,Bare,,Other,SPEC,NO,Bare,YES,10097,10106,N,DEF_DEM,,TOPIC,SPEC,NO,Bare,NO,10108,10123,Nsk_1403219644718,Nsk_1403219647904
Nsk_1403562304442,ANAPHORE,,UNK,N,DEF_DEM,,TOPIC,SPEC,NO,Bare,NO,10108,10123,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,10145,10146,Nsk_1403219647904,Nsk_1403219672073
Nsk_1403562316506,ASSOC,,YES,N,INDEF,,ATTR,SPEC,NO,SG,NO,10156,10165,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,10166,10168,Nsk_1403219686464,Nsk_1403219678799
Nsk_1403562332826,DIRECTE,,YES,N,INDEF,,OBJ,SPEC,NO,SG,YES,9881,9890,N,INDEF,,ATTR,SPEC,NO,SG,NO,10156,10165,Nsk_1403219567107,Nsk_1403219686464
Nsk_1403562388225,ANAPHORE,,YES,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,10145,10146,PR,DEF_SPLE,NO,Other,SPEC,YES,SG,NO,10226,10227,Nsk_1403219672073,Nsk_1403219704458
Nsk_1403562397436,ANAPHORE,,UNK,N,Bare,,OBJ,GENE,NO,Bare,YES,10212,10221,PR,Bare,NO,SUJ,SPEC,NO,UNK,NO,10228,10230,Nsk_1403219699460,Nsk_1403219706380
Nsk_1403562404637,ANAPHORE,,UNK,PR,Bare,NO,SUJ,SPEC,NO,UNK,NO,10228,10230,PR,Bare,NO,SUJ,SPEC,NO,UNK,NO,10275,10277,Nsk_1403219706380,Nsk_1403219716498
Nsk_1403562425329,ANAPHORE,,UNK,N,DEF_DEM,,SUJ,SPEC,NO,Bare,NO,10503,10515,PR,Bare,NO,SUJ,SPEC,NO,UNK,NO,10516,10518,Nsk_1403219725842,Nsk_1403219732599
Nsk_1403562451612,INDIRECTE,UNK,UNK,PR,Bare,NO,SUJ,SPEC,NO,UNK,NO,10275,10277,N,DEF_DEM,,SUJ,SPEC,NO,Bare,NO,10503,10515,Nsk_1403219716498,Nsk_1403219725842
Nsk_1403562519560,ANAPHORE,,UNK,N,Bare,,OBJ,GENE,NO,Bare,YES,10743,10756,PR,Bare,NO,Other,SPEC,NO,UNK,NO,10757,10759,Nsk_1403219757237,Nsk_1403525732468
Nsk_1403562591625,ANAPHORE,,YES,PR,INDEF,NO,SUJ,GENE,NO,PL,NO,10085,10087,PR,INDEF,NO,SUJ,GENE,NO,PL,NO,10907,10909,Nsk_1403219669234,Nsk_1403219791724
Nsk_1403562695600,INDIRECTE,UNK,UNK,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,9758,9765,N,Bare,,Other,SPEC,YES,Bare,NO,10995,11003,Nsk_1403214198581,Nsk_1403219799569
Nsk_1403562714156,ANAPHORE,,YES,N,INDEF,,ATTR,SPEC,NO,SG,NO,11009,11018,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,11019,11021,Nsk_1403219802975,Nsk_1403219820873
Nsk_1403562787863,ANAPHORE,,YES,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,11019,11021,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,11066,11068,Nsk_1403219820873,Nsk_1403219825687
Nsk_1403562796604,ANAPHORE,,YES,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,11066,11068,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,11124,11125,Nsk_1403219825687,Nsk_1403219832996
Nsk_1403562823975,DIRECTE,,YES,N,Bare,,OBJ,GENE,NO,PL,YES,10873,10886,N,Bare,,OBJ,GENE,NO,PL,NO,10895,10906,Nsk_1403219768401,Nsk_1403219771741
Nsk_1403562873885,DIRECTE,,UNK,N,Bare,,ATTR,SPEC,NO,Bare,YES,11291,11296,N,DEF_DEM,,TOPIC,SPEC,NO,Bare,NO,11304,11315,Nsk_1403219864562,Nsk_1403219866778
Nsk_1403562882543,ANAPHORE,,UNK,N,DEF_DEM,,TOPIC,SPEC,NO,Bare,NO,11304,11315,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,11350,11351,Nsk_1403219866778,Nsk_1403219871365
Nsk_1403562907789,INDIRECTE,UNK,UNK,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,11350,11351,N,DEF_SPLE,,SUJ,SPEC,NO,Bare,NO,11415,11423,Nsk_1403219871365,Nsk_1403219886750
Nsk_1403562916597,ANAPHORE,,YES,N,INDEF,,ATTR,SPEC,NO,SG,YES,11427,11436,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,11437,11439,Nsk_1403219894149,Nsk_1403219898159
Nsk_1403562925217,DIRECTE,,UNK,N,Bare,,Other,SPEC,YES,Bare,NO,10995,11003,N,Bare,,Other,SPEC,YES,Bare,NO,11492,11500,Nsk_1403219799569,Nsk_1403219925943
Nsk_1403562943650,DIRECTE,,UNK,N,Bare,,Other,GENE,YES,Bare,YES,11134,11145,N,Bare,,OBJ,GENE,NO,Bare,NO,11541,11552,Nsk_1403219838513,Nsk_1403220194209
Nsk_1403562957537,DIRECTE,,UNK,N,DEF_SPLE,,SUJ,SPEC,NO,Bare,NO,11415,11423,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,11557,11565,Nsk_1403219886750,Nsk_1403220197314
Nsk_1403562964150,DIRECTE,,UNK,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,11557,11565,N,Bare,,OBJ,GENE,NO,Bare,YES,11595,11600,Nsk_1403220197314,Nsk_1403220203684
Nsk_1403562971565,ANAPHORE,,UNK,N,Bare,,OBJ,GENE,NO,Bare,YES,11595,11600,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,11656,11657,Nsk_1403220203684,Nsk_1403219912034
Nsk_1403562981533,INDIRECTE,UNK,UNK,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,11656,11657,N,DEF_SPLE,,SUJ,SPEC,NO,Bare,NO,11699,11707,Nsk_1403219912034,Nsk_1403220213939
Nsk_1403563000649,DIRECTE,,UNK,N,DEF_SPLE,,SUJ,SPEC,NO,Bare,NO,11699,11707,N,Bare,,OBJ,SPEC,NO,Bare,NO,11762,11767,Nsk_1403220213939,Nsk_1403220230685
Nsk_1403563004612,ANAPHORE,,UNK,N,Bare,,OBJ,SPEC,NO,Bare,NO,11762,11767,PR,Bare,NO,SUJ,SPEC,NO,UNK,NO,11768,11770,Nsk_1403220230685,Nsk_1403220237202
Nsk_1403563019341,INDIRECTE,UNK,UNK,PR,Bare,NO,SUJ,SPEC,NO,UNK,NO,11768,11770,N,INDEF,,ATTR,SPEC,NO,SG,NO,11774,11782,Nsk_1403220237202,Nsk_1403220232585
Nsk_1403563055963,INDIRECTE,UNK,UNK,N,Bare,,Other,SPEC,YES,Bare,NO,11492,11500,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,12106,12114,Nsk_1403219925943,Nsk_1403220271837
Nsk_1403563083521,DIRECTE,,YES,PR,INDEF,NO,SUJ,GENE,NO,PL,NO,10907,10909,PR,INDEF,NO,SUJ,GENE,NO,PL,NO,12183,12186,Nsk_1403219791724,Nsk_1403220366503
Nsk_1403563105246,DIRECTE,,UNK,N,Bare,,Other,SPEC,NO,Bare,NO,12196,12207,N,Bare,,SUJ,SPEC,NO,Bare,NO,12209,12220,Nsk_1403220284202,Nsk_1403220287421
Nsk_1403563112448,ANAPHORE,,YES,N,INDEF,,ATTR,SPEC,NO,SG,NO,12233,12242,PR,Bare,NO,Other,SPEC,NO,SG,NO,12243,12245,Nsk_1403220290918,Nsk_1403220404390
Nsk_1403563176773,INDIRECTE,UNK,UNK,PR,Bare,NO,Other,SPEC,NO,SG,NO,12243,12245,N,DEF_DEM,,TOPIC,SPEC,NO,Bare,NO,12367,12379,Nsk_1403220404390,Nsk_1403220295876
Nsk_1403563268914,ANAPHORE,,UNK,N,DEF_DEM,,TOPIC,SPEC,NO,Bare,NO,12367,12379,PR,DEF_SPLE,NO,Other,SPEC,YES,SG,NO,12421,12423,Nsk_1403220295876,Nsk_1403220378420
Nsk_1403563299322,DIRECTE,,UNK,N,Bare,,Other,SPEC,NO,Bare,NO,12455,12466,N,Bare,,Other,SPEC,NO,Bare,NO,12483,12494,Nsk_1403220306005,Nsk_1403220313039
Nsk_1403563339624,ANAPHORE,,YES,PR,INDEF,NO,SUJ,GENE,NO,PL,NO,12183,12186,PR,INDEF,NO,SUJ,GENE,NO,PL,NO,12530,12532,Nsk_1403220366503,Nsk_1403220386906
Nsk_1403563381580,DIRECTE,,UNK,N,Bare,,OBJ,SPEC,NO,Bare,NO,12573,12588,N,DEF_DEM,,TOPIC,SPEC,NO,Bare,NO,12590,12610,Nsk_1403220339125,Nsk_1403220351944
Nsk_1403563417235,ANAPHORE,,UNK,N,DEF_DEM,,TOPIC,SPEC,NO,Bare,NO,12590,12610,PR,DEF_SPLE,NO,SUJ,SPEC,NO,SG,NO,12611,12612,Nsk_1403220351944,Nsk_1403220396690
Nsk_1403563441380,INDIRECTE,UNK,UNK,N,DEF_SPLE,,Other,SPEC,YES,Bare,NO,12106,12114,N,Bare,,Other,SPEC,YES,Bare,NO,12664,12672,Nsk_1403220271837,Nsk_1403220356873
Nsk_1403563507864,DIRECTE,,UNK,N,Bare,,Other,SPEC,YES,Bare,NO,12598,12604,N,Bare,,OBJ,GENE,NO,Bare,NO,12858,12865,Nsk_1403563465759,Nsk_1403220420499
Nsk_1403563516136,DIRECTE,,UNK,N,Bare,,OBJ,GENE,NO,Bare,NO,12858,12865,N,DEF_SPLE,,Other,GENE,NO,Bare,NO,12877,12887,Nsk_1403220420499,Nsk_1403220423998
Nsk_1403563522221,ANAPHORE,,YES,N,DEF_SPLE,,Other,GENE,NO,Bare,NO,12877,12887,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,12923,12924,Nsk_1403220423998,Nsk_1403220499684
Nsk_1403563551039,DIRECTE,,UNK,N,Bare,,Other,SPEC,YES,Bare,NO,12664,12672,N,Bare,,Other,SPEC,NO,Bare,NO,12936,12944,Nsk_1403220356873,Nsk_1403220430400
Nsk_1403563630709,DIRECTE,,UNK,N,Bare,,OBJ,SPEC,NO,Bare,NO,12573,12588,N,Bare,,Other,SPEC,NO,Bare,YES,12566,12571,Nsk_1403220339125,Nsk_1403220326169
Nsk_1403563686563,INDIRECTE,UNK,UNK,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,12923,12924,N,Bare,,Other,GENE,YES,Bare,NO,13042,13049,Nsk_1403220499684,Nsk_1403220454620
Nsk_1403563732977,DIRECTE,,UNK,N,Bare,,Other,GENE,YES,Bare,NO,13042,13049,N,Bare,,OBJ,GENE,NO,Bare,NO,13105,13111,Nsk_1403220454620,Nsk_1403563702266
Nsk_1403563748105,ASSOC_PRONOM,,UNK,N,Bare,,Other,SPEC,YES,Bare,YES,13172,13177,PR,INDEF,NO,Other,SPEC,NO,PL,YES,13178,13180,Nsk_1403220481441,Nsk_1403220490097
Nsk_1403563834468,ANAPHORE,,UNK,N,Bare,,OBJ,GENE,NO,Bare,NO,13105,13111,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,13190,13192,Nsk_1403563702266,Nsk_1403220492567
Nsk_1403563843688,ANAPHORE,,YES,PR,INDEF,NO,Other,SPEC,NO,PL,YES,13178,13180,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,13194,13196,Nsk_1403220490097,Nsk_1403220495418
Nsk_1403563850847,ANAPHORE,,YES,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,13190,13192,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,13206,13207,Nsk_1403220492567,Nsk_1403220506074
Nsk_1403563856219,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,13194,13196,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,13212,13214,Nsk_1403220495418,Nsk_1403220510830
Nsk_1403563866311,ANAPHORE,,YES,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,13206,13207,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,13226,13227,Nsk_1403220506074,Nsk_1403220508428
Nsk_1403563875428,ANAPHORE,,YES,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,13226,13227,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,13289,13290,Nsk_1403220508428,Nsk_1403220516380
Nsk_1403563881562,ANAPHORE,,YES,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,13212,13214,PR,INDEF,NO,SUJ,SPEC,NO,PL,NO,13277,13279,Nsk_1403220510830,Nsk_1403220518746
Nsk_1403563892408,ANAPHORE,,YES,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,13289,13290,PR,INDEF,NO,OBJ,SPEC,NO,SG,NO,13335,13336,Nsk_1403220516380,Nsk_1403220548814
Nsk_1403563921872,ANAPHORE,,YES,N,INDEF,,OBJ,SPEC,NO,SG,YES,13459,13468,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,13469,13471,Nsk_1403220563843,Nsk_1403528873878
Nsk_1403563929027,ANAPHORE,,UNK,PR,Bare,NO,SUJ,SPEC,NO,UNK,NO,13493,13495,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,13469,13471,Nsk_1403528877607,Nsk_1403528873878
Nsk_1403563942680,DIRECTE,,UNK,N,Bare,,Other,SPEC,NO,Bare,NO,12936,12944,N,Bare,,Other,SPEC,YES,Bare,NO,13484,13492,Nsk_1403220430400,Nsk_1403220567807
Nsk_1403563963198,DIRECTE,,UNK,N,Bare,,Other,GENE,NO,Bare,YES,13526,13538,N,Bare,,OBJ,GENE,NO,Bare,YES,13579,13591,Nsk_1403220591281,Nsk_1403220602117
Nsk_1403563982107,ANAPHORE,,UNK,N,Bare,,OBJ,SPEC,NO,Bare,NO,13648,13654,PR,Bare,NO,SUJ,SPEC,NO,UNK,NO,13655,13657,Nsk_1403220612791,Nsk_1403220693076
Nsk_1403563993089,ANAPHORE,,YES,N,INDEF,,ATTR,SPEC,NO,SG,YES,13661,13670,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,13692,13694,Nsk_1403220615533,Nsk_1403220697241
Nsk_1403564006822,DIRECTE,,UNK,N,Bare,,OBJ,GENE,NO,Bare,YES,13579,13591,N,Bare,,Other,GENE,YES,Bare,NO,13712,13724,Nsk_1403220602117,Nsk_1403220626669
Nsk_1403564098696,ANAPHORE,,YES,PR,INDEF,NO,SUJ,GENE,NO,PL,NO,12530,12532,PR,INDEF,NO,SUJ,GENE,NO,PL,NO,13799,13801,Nsk_1403220386906,Nsk_1403220703533
Nsk_1403564193690,DIRECTE,,UNK,N,Bare,,Other,GENE,NO,Bare,YES,13810,13816,N,DEF_SPLE,,TOPIC,GENE,NO,Bare,NO,13850,13859,Nsk_1403220638146,Nsk_1403220641300
Nsk_1403564200186,ANAPHORE,,UNK,N,DEF_SPLE,,TOPIC,GENE,NO,Bare,NO,13850,13859,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,13874,13875,Nsk_1403220641300,Nsk_1403220706766
Nsk_1403564212517,DIRECTE,,UNK,N,Bare,,Other,SPEC,YES,Bare,NO,13484,13492,N,Bare,,Other,SPEC,YES,Bare,NO,13900,13908,Nsk_1403220567807,Nsk_1403220644847
Nsk_1403564259651,ANAPHORE,,YES,N,INDEF,,OBJ,SPEC,NO,SG,YES,14031,14039,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,14040,14042,Nsk_1403220660317,Nsk_1403220720183
Nsk_1403564268966,ANAPHORE,,YES,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,14040,14042,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,14081,14083,Nsk_1403220720183,Nsk_1403220726921
Nsk_1403564274428,ANAPHORE,,YES,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,14081,14083,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,14102,14105,Nsk_1403220726921,Nsk_1403220730689
Nsk_1403564284223,INDIRECTE,UNK,YES,PR,DEF_SPLE,NO,OBJ,SPEC,NO,SG,NO,13874,13875,N,INDEF,,OBJ,GENE,NO,SG,NO,14091,14099,Nsk_1403220706766,Nsk_1403220669132
Nsk_1403564298172,ANAPHORE,,YES,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,14102,14105,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,14134,14136,Nsk_1403220730689,Nsk_1403220734263
Nsk_1403564308324,DIRECTE,,UNK,N,INDEF,,OBJ,GENE,NO,SG,NO,14091,14099,N,DEF_SPLE,,Other,GENE,NO,Bare,NO,14170,14178,Nsk_1403220669132,Nsk_1403220679543
Nsk_1403564317974,DIRECTE,,UNK,N,DEF_SPLE,,Other,GENE,NO,Bare,NO,14170,14178,N,Bare,,OBJ,GENE,NO,Bare,NO,14186,14191,Nsk_1403220679543,Nsk_1403220683143
Nsk_1403564325345,DIRECTE,,UNK,N,Bare,,Other,SPEC,YES,Bare,NO,13900,13908,N,Bare,,OBJ,SPEC,NO,Bare,NO,14216,14224,Nsk_1403220644847,Nsk_1403220685748
Nsk_1403564334102,DIRECTE,,UNK,N,Bare,,OBJ,GENE,NO,Bare,NO,14186,14191,N,DEF_SPLE,,SUJ,GENE,NO,Bare,NO,14264,14272,Nsk_1403220683143,Nsk_1403220746882
Nsk_1403564353316,DIRECTE,,UNK,N,INDEF,,OBJ,SPEC,NO,SG,YES,14384,14400,N,INDEF,,Other,SPEC,NO,SG,NO,14406,14412,Nsk_1403220761960,Nsk_1403220768891
Nsk_1403564464374,DIRECTE,,UNK,N,DEF_SPLE,,SUJ,GENE,NO,Bare,NO,14577,14585,N,Bare,,ATTR,SPEC,NO,Bare,NO,14588,14593,Nsk_1403220793341,Nsk_1403220807820
Nsk_1403590602676,DIRECTE,,UNK,N,DEF_SPLE,,SUJ,GENE,NO,Bare,NO,14264,14272,N,DEF_SPLE,,SUJ,GENE,NO,Bare,NO,14577,14585,Nsk_1403220746882,Nsk_1403220793341
Nsk_1403590636043,DIRECTE,,UNK,N,Bare,,Other,GENE,YES,Bare,NO,14611,14615,N,DEF_SPLE,,SUJ,GENE,NO,Bare,NO,14622,14629,Nsk_1403220826721,Nsk_1403220829874
Nsk_1403590638848,DIRECTE,,UNK,N,Bare,,OBJ,GENE,NO,Bare,YES,14424,14428,N,Bare,,Other,GENE,YES,Bare,NO,14611,14615,Nsk_1403220774668,Nsk_1403220826721
Nsk_1403590653244,ANAPHORE,,YES,N,DEF_SPLE,,SUJ,GENE,NO,Bare,NO,14622,14629,PR,DEF_SPLE,NO,Other,SPEC,YES,SG,NO,14656,14657,Nsk_1403220829874,Nsk_1403220840788
Nsk_1403590725257,ANAPHORE,,YES,N,INDEF,,ATTR,SPEC,NO,SG,NO,14720,14729,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,14730,14732,Nsk_1403220855427,Nsk_1403220881648
Nsk_1403590760809,DIRECTE,,YES,N,INDEF,,ATTR,SPEC,NO,SG,YES,14671,14689,N,INDEF,,ATTR,SPEC,NO,SG,NO,14720,14729,Nsk_1403220845956,Nsk_1403220855427
Nsk_1403590787516,INDIRECTE,UNK,UNK,PR,DEF_SPLE,NO,Other,SPEC,YES,SG,NO,14656,14657,N,Bare,,OBJ,GENE,NO,Bare,NO,14888,14892,Nsk_1403220840788,Nsk_1403220865839
Nsk_1403590793510,DIRECTE,,UNK,N,Bare,,OBJ,GENE,NO,Bare,NO,14888,14892,N,DEF_SPLE,,SUJ,GENE,NO,Bare,NO,14925,14932,Nsk_1403220865839,Nsk_1403220869377
Nsk_1403590799493,ANAPHORE,,YES,N,INDEF,,ATTR,SPEC,NO,SG,NO,14936,14944,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,14945,14947,Nsk_1403220872718,Nsk_1403220885621
Nsk_1403590809797,ANAPHORE,,YES,PR,Bare,NO,SUJ,SPEC,NO,SG,NO,14945,14947,PR,INDEF,NO,SUJ,GENE,NO,SG,NO,15010,15011,Nsk_1403220885621,Nsk_1403220893425
Nsk_1403590816757,ANAPHORE,,YES,PR,INDEF,NO,SUJ,GENE,NO,SG,NO,15010,15011,PR,INDEF,NO,SUJ,GENE,NO,SG,NO,15023,15024,Nsk_1403220893425,Nsk_1403220897111
Nsk_1403590854312,INDIRECTE,UNK,UNK,PR,INDEF,NO,SUJ,GENE,NO,SG,NO,15023,15024,N,DEF_SPLE,,OBJ,GENE,NO,Bare,NO,15202,15209,Nsk_1403220897111,Nsk_1403220928335
Nsk_1403590867957,DIRECTE,,UNK,N,Bare,,OBJ,SPEC,NO,Bare,NO,14216,14224,N,Bare,,Other,SPEC,YES,Bare,NO,15064,15072,Nsk_1403220685748,Nsk_1403220912794
Nsk_1403590923742,DIRECTE,,UNK,N,DEF_SPLE,,OBJ,GENE,NO,Bare,NO,15202,15209,N,Bare,,Other,GENE,NO,Bare,NO,15262,15267,Nsk_1403220928335,Nsk_1403220958344
